"","area","year","id","text","average","country","score","date","host","min.number","min.before","min.after","min.closest","min.any","total","commitments","commitments2","binding.level","summit.ref","org.ref","mentions.date","mentions.multi.year","mentions.money","mentions.values","bodies","gdp","gdp.per.cap","gdp.growth","is.italy","is.uk","is.canada","is.eu","is.france","is.germany","is.japan","is.russia","is.climate","is.conflict","is.crime","is.development","is.democracy","is.education","is.energy","is.food","is.gender","is.ict","is.labor","is.macro","is.security","is.trade"
"2985","Health",2000,"2000-23","implement an ambitious plan on infectious diseases, notably HIV/AIDS, malaria and TB ",0.428571429,"us","0","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,10252.3,4.868903129,2.975208629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2986","Health",2000,"2000-37","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"france","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,1365.64,3.359736624,3.214280673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2987","Health",2000,"2000-76","Pursue healthy ageing policies that permit a continued high quality of life ",0.666666667,"uk","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,1662.13,3.922926846,3.302607784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2988","Health",2000,"2000-37","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"russia",NA,"2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,259.71,0.5323662359,10.463718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2989","Health",2000,"2000-36","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"russia",NA,"2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,259.71,0.5323662359,10.463718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2990","Health",2000,"2000-23","implement an ambitious plan on infectious diseases, notably HIV/AIDS, malaria and TB ",0.428571429,"france",NA,"2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,1365.64,3.359736624,3.214280673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2991","Health",2000,"2000-37","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"uk","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,1662.13,3.922926846,3.302607784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2992","Health",2000,"2000-36","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"uk","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,1662.13,3.922926846,3.302607784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2993","Health",2000,"2000-38","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"france","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,1365.64,3.359736624,3.214280673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2994","Health",2000,"2000-76","Pursue healthy ageing policies that permit a continued high quality of life ",0.666666667,"us","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,10252.3,4.868903129,2.975208629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2995","Health",2000,"2000-38","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"japan","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,4968.36,3.143063113,2.592891087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2996","Health",2000,"2000-37","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"japan","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,4968.36,3.143063113,2.592891087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2997","Health",2000,"2000-37","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"italy","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,1146.68,3.235090437,3.739946533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2998","Health",2000,"2000-76","Pursue healthy ageing policies that permit a continued high quality of life ",0.666666667,"italy","0","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,1146.68,3.235090437,3.739946533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2999","Health",2000,"2000-23","implement an ambitious plan on infectious diseases, notably HIV/AIDS, malaria and TB ",0.428571429,"uk",NA,"2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,1662.13,3.922926846,3.302607784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3000","Health",2000,"2000-36","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"canada","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,744.773,3.412160919,3.945218564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3001","Health",2000,"2000-76","Pursue healthy ageing policies that permit a continued high quality of life ",0.666666667,"canada","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,744.773,3.412160919,3.945218564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3002","Health",2000,"2000-37","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"eu","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,7276.1,2.622674019,3.775659179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3003","Health",2000,"2000-23","implement an ambitious plan on infectious diseases, notably HIV/AIDS, malaria and TB ",0.428571429,"japan","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,4968.36,3.143063113,2.592891087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3004","Health",2000,"2000-76","Pursue healthy ageing policies that permit a continued high quality of life ",0.666666667,"japan","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,4968.36,3.143063113,2.592891087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3005","Health",2000,"2000-36","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"japan","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,4968.36,3.143063113,2.592891087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3006","Health",2000,"2000-76","Pursue healthy ageing policies that permit a continued high quality of life ",0.666666667,"eu","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,7276.1,2.622674019,3.775659179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3007","Health",2000,"2000-23","implement an ambitious plan on infectious diseases, notably HIV/AIDS, malaria and TB ",0.428571429,"eu","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,7276.1,2.622674019,3.775659179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3008","Health",2000,"2000-23","implement an ambitious plan on infectious diseases, notably HIV/AIDS, malaria and TB ",0.428571429,"russia","0","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,259.71,0.5323662359,10.463718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3009","Health",2000,"2000-38","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"eu","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,7276.1,2.622674019,3.775659179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3010","Health",2000,"2000-37","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"canada","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,744.773,3.412160919,3.945218564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3011","Health",2000,"2000-36","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"eu","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,7276.1,2.622674019,3.775659179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3012","Health",2000,"2000-36","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"italy","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,1146.68,3.235090437,3.739946533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3013","Health",2000,"2000-38","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"italy","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,1146.68,3.235090437,3.739946533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3014","Health",2000,"2000-38","“We therefore commit ourselves to working in strengthened partnership with governments, the World Health Organization (WHO) and other international organisations, industry (notably pharmaceutical companies), academic institutions, non-governmental organizations and other relevant actors in civil society to deliver three critical UN targets”: a) Reduce the number of HIV/AIDS-infected young people by 25% by 2010; b) Reduce TB deaths and prevalence of the disease by 50% by 2010; c) Reduce the burden of disease associated with malaria by 50% by 2010",1,"canada","1","2000-07-22","Japan",0,0,0,NA,0,410,14,196,0,0,1,1,1,0,0,0,744.773,3.412160919,3.945218564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3015","Health",2000,"2000-23","implement an ambitious plan on infectious diseases, notably HIV/AIDS, malaria and TB ",0.428571429,"italy","0","2000-07-22","Japan",0,0,0,NA,0,410,14,196,1,0,0,0,0,0,0,0,1146.68,3.235090437,3.739946533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3016","Health",2001,"2001-28","At the same time, we reaffirm our commitment to strong and effective intellectual property rights protection as a necessary incentive for research and development of life-saving drugs. ",1,"us","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,0,0,0,0,0,0,10581.8,4.869080794,0.003648976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3017","Health",2001,"2001-26","At Okinawa last year, we pledged to make a quantum leap in the fight against infectious diseases and to break the vicious cycle between disease and poverty. To meet that commitment and to respond to the appeal of the UN General Assembly, we have launched with the UN Secretary-General a new Global Fund to fight HIV/AIDS, malaria and tuberculosis. We are determined to make the Fund operational before the end of the year. We have committed $1.3 billion. The Fund will be a public-private partnership and we call on other countries, the private sector, foundations, and academic institutions to join with their own contributions - financially, in kind and through shared expertise. We welcome the further commitments already made amounting to some $500 million.",0.75,"uk","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,1,1,0,1,0,0,1643.91,3.988849926,1.680456503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3018","Health",2001,"2001-26","At Okinawa last year, we pledged to make a quantum leap in the fight against infectious diseases and to break the vicious cycle between disease and poverty. To meet that commitment and to respond to the appeal of the UN General Assembly, we have launched with the UN Secretary-General a new Global Fund to fight HIV/AIDS, malaria and tuberculosis. We are determined to make the Fund operational before the end of the year. We have committed $1.3 billion. The Fund will be a public-private partnership and we call on other countries, the private sector, foundations, and academic institutions to join with their own contributions - financially, in kind and through shared expertise. We welcome the further commitments already made amounting to some $500 million.",0.75,"france","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,1,1,0,1,0,0,1377.66,3.401538092,1.24418882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3019","Health",2001,"2001-28","At the same time, we reaffirm our commitment to strong and effective intellectual property rights protection as a necessary incentive for research and development of life-saving drugs. ",1,"germany","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,0,0,0,0,0,0,1945.79,3.501106846,1.510558261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3020","Health",2001,"2001-28","At the same time, we reaffirm our commitment to strong and effective intellectual property rights protection as a necessary incentive for research and development of life-saving drugs. ",1,"uk","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,0,0,0,0,0,0,1643.91,3.988849926,1.680456503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3021","Health",2001,"2001-26","At Okinawa last year, we pledged to make a quantum leap in the fight against infectious diseases and to break the vicious cycle between disease and poverty. To meet that commitment and to respond to the appeal of the UN General Assembly, we have launched with the UN Secretary-General a new Global Fund to fight HIV/AIDS, malaria and tuberculosis. We are determined to make the Fund operational before the end of the year. We have committed $1.3 billion. The Fund will be a public-private partnership and we call on other countries, the private sector, foundations, and academic institutions to join with their own contributions - financially, in kind and through shared expertise. We welcome the further commitments already made amounting to some $500 million.",0.75,"russia","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,1,1,0,1,0,0,306.602,0.5618950846,5.546717048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3022","Health",2001,"2001-28","At the same time, we reaffirm our commitment to strong and effective intellectual property rights protection as a necessary incentive for research and development of life-saving drugs. ",1,"japan","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,0,0,0,0,0,0,4374.71,3.147605207,0.14451169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3023","Health",2001,"2001-28","At the same time, we reaffirm our commitment to strong and effective intellectual property rights protection as a necessary incentive for research and development of life-saving drugs. ",1,"russia","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,0,0,0,0,0,0,306.602,0.5618950846,5.546717048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3024","Health",2001,"2001-28","At the same time, we reaffirm our commitment to strong and effective intellectual property rights protection as a necessary incentive for research and development of life-saving drugs. ",1,"italy","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,0,0,0,0,0,0,1168.02,3.296367061,1.894123995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3025","Health",2001,"2001-26","At Okinawa last year, we pledged to make a quantum leap in the fight against infectious diseases and to break the vicious cycle between disease and poverty. To meet that commitment and to respond to the appeal of the UN General Assembly, we have launched with the UN Secretary-General a new Global Fund to fight HIV/AIDS, malaria and tuberculosis. We are determined to make the Fund operational before the end of the year. We have committed $1.3 billion. The Fund will be a public-private partnership and we call on other countries, the private sector, foundations, and academic institutions to join with their own contributions - financially, in kind and through shared expertise. We welcome the further commitments already made amounting to some $500 million.",0.75,"italy","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,1,1,0,1,0,0,1168.02,3.296367061,1.894123995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3026","Health",2001,"2001-28","At the same time, we reaffirm our commitment to strong and effective intellectual property rights protection as a necessary incentive for research and development of life-saving drugs. ",1,"canada","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,0,0,0,0,0,0,738.982,3.422734175,0.309869781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3027","Health",2001,"2001-28","At the same time, we reaffirm our commitment to strong and effective intellectual property rights protection as a necessary incentive for research and development of life-saving drugs. ",1,"eu","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,0,0,0,0,0,0,7393.82,2.676185093,2.040325004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3028","Health",2001,"2001-26","At Okinawa last year, we pledged to make a quantum leap in the fight against infectious diseases and to break the vicious cycle between disease and poverty. To meet that commitment and to respond to the appeal of the UN General Assembly, we have launched with the UN Secretary-General a new Global Fund to fight HIV/AIDS, malaria and tuberculosis. We are determined to make the Fund operational before the end of the year. We have committed $1.3 billion. The Fund will be a public-private partnership and we call on other countries, the private sector, foundations, and academic institutions to join with their own contributions - financially, in kind and through shared expertise. We welcome the further commitments already made amounting to some $500 million.",0.75,"germany","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,1,1,0,1,0,0,1945.79,3.501106846,1.510558261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3029","Health",2001,"2001-26","At Okinawa last year, we pledged to make a quantum leap in the fight against infectious diseases and to break the vicious cycle between disease and poverty. To meet that commitment and to respond to the appeal of the UN General Assembly, we have launched with the UN Secretary-General a new Global Fund to fight HIV/AIDS, malaria and tuberculosis. We are determined to make the Fund operational before the end of the year. We have committed $1.3 billion. The Fund will be a public-private partnership and we call on other countries, the private sector, foundations, and academic institutions to join with their own contributions - financially, in kind and through shared expertise. We welcome the further commitments already made amounting to some $500 million.",0.75,"japan","0","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,1,1,0,1,0,0,4374.71,3.147605207,0.14451169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3030","Health",2001,"2001-28","At the same time, we reaffirm our commitment to strong and effective intellectual property rights protection as a necessary incentive for research and development of life-saving drugs. ",1,"france","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,0,0,0,0,0,0,1377.66,3.401538092,1.24418882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3031","Health",2001,"2001-26","At Okinawa last year, we pledged to make a quantum leap in the fight against infectious diseases and to break the vicious cycle between disease and poverty. To meet that commitment and to respond to the appeal of the UN General Assembly, we have launched with the UN Secretary-General a new Global Fund to fight HIV/AIDS, malaria and tuberculosis. We are determined to make the Fund operational before the end of the year. We have committed $1.3 billion. The Fund will be a public-private partnership and we call on other countries, the private sector, foundations, and academic institutions to join with their own contributions - financially, in kind and through shared expertise. We welcome the further commitments already made amounting to some $500 million.",0.75,"eu",NA,"2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,1,1,0,1,0,0,7393.82,2.676185093,2.040325004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3032","Health",2001,"2001-26","At Okinawa last year, we pledged to make a quantum leap in the fight against infectious diseases and to break the vicious cycle between disease and poverty. To meet that commitment and to respond to the appeal of the UN General Assembly, we have launched with the UN Secretary-General a new Global Fund to fight HIV/AIDS, malaria and tuberculosis. We are determined to make the Fund operational before the end of the year. We have committed $1.3 billion. The Fund will be a public-private partnership and we call on other countries, the private sector, foundations, and academic institutions to join with their own contributions - financially, in kind and through shared expertise. We welcome the further commitments already made amounting to some $500 million.",0.75,"canada","1","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,1,1,0,1,0,0,738.982,3.422734175,0.309869781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3033","Health",2001,"2001-26","At Okinawa last year, we pledged to make a quantum leap in the fight against infectious diseases and to break the vicious cycle between disease and poverty. To meet that commitment and to respond to the appeal of the UN General Assembly, we have launched with the UN Secretary-General a new Global Fund to fight HIV/AIDS, malaria and tuberculosis. We are determined to make the Fund operational before the end of the year. We have committed $1.3 billion. The Fund will be a public-private partnership and we call on other countries, the private sector, foundations, and academic institutions to join with their own contributions - financially, in kind and through shared expertise. We welcome the further commitments already made amounting to some $500 million.",0.75,"us","0","2001-07-21","Italy",0,0,0,NA,0,410,3,9,0,0,1,1,0,1,0,0,10581.8,4.869080794,0.003648976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3034","Health",2002,"2002-110","Supporting the strengthening of training facilities for the recruiting and training of health professionals ",0,"russia",NA,"2002-06-26","Canada",0,0,0,NA,0,410,18,324,0,0,0,0,0,0,0,0,345.47,0.5910166842,5.182746813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3035","Health",2002,"2002-117","Pressing ahead with current work with the international pharmaceutical industry, affected African countries and civil society to promote the availability of an adequate supply of lifesaving medicines in an affordable and medically effective manner ",0.375,"russia","0","2002-06-26","Canada",0,0,0,NA,0,410,18,324,0,0,0,0,0,0,0,0,345.47,0.5910166842,5.182746813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3036","Health",2002,"2002-109","Supporting programmes that help mothers and children infected or affected by HIV/AIDS, including children orphaned by AIDS ",1,"germany",NA,"2002-06-26","Canada",0,0,0,NA,0,410,18,324,0,0,0,0,0,0,0,0,2078.48,3.488305807,-0.365628327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3037","Health",2002,"02-Nov","“We underlined the devastating consequences for Africa’s development of diseases such as malaria, tuberculosis, and HIV/AIDS.  In addition to our ongoing commitments to combat these diseases, we committed to provide sufficient resources to eradicate polio by 2005.”",0,"uk","1","2002-06-26","Canada",0,0,0,NA,0,410,18,324,1,0,0,1,1,0,0,0,1784.08,4.056333732,1.691811111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3038","Health",2002,"2002-124","Supporting relevant public-private partnerships for the immunization of children and the elimination of micro-nutrient deficiencies in Africa. ",0.333333333,"russia","0","2002-06-26","Canada",0,0,0,NA,0,410,18,324,0,0,0,0,0,0,0,0,345.47,0.5910166842,5.182746813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
