"","year","area","id","text","average","country","score","date","host","min.number","min.before","min.after","min.closest","min.any","total","commitments","commitments2","binding.level","summit.ref","org.ref","mentions.date","mentions.multi.year","mentions.money","mentions.values","gdp","gdp.per.cap","gdp.growth","is.italy","is.trade","is.health","is.uk","is.us","is.canada","is.eu","is.france","is.germany","is.japan","is.russia","is.climate","is.conflict","is.crime","is.development","is.democracy","is.education","is.energy","is.environment","is.finance","is.food","is.gender","is.ict","is.labor","is.macro","is.nonprolif","is.security","is.terrorism"
"2455",2006,"Regional Security","2006-288","""In order to facilitate the UN's rapid and efficient response to crises, G8 states commit to pursuing reforms in the United Nations to ensure that resources are available in advance to the UN as it works to establish new peacekeeping and peace support operations: pre-positioning equipment in Brindisi, an increase in pre-authorization funds to support DPKO's planning, and the authority to identify personnel in advance of a UNSC resolution mandating a new PKO;""",0,"japan","0","2006-07-15","Russia",1,1,0,16,1,213,2,4,0,0,1,0,0,0,0,4.53e-15,0.0003543398896,1.355753419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2456",2006,"Climate Change","2006-156","""We will facilitate development of local energy resources, including those based on core generation technologies and on renewable energy, such as hydropower, wind power, geothermal power, biomass, and the effective use of solar energy, to contribute to poverty reduction and long-term energy sustainability in developing countries.""",0.888888889,"uk","1","2006-07-15","Russia",1,0,1,80,1,327,20,400,0,0,0,0,0,0,0,2.71e-15,0.0004459969757,2.035550362,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2457",2006,"Climate Change","2006-165","With respect to climate change, we reaffirm our shared commitment under the UNFCCC and its related mechanisms. ",0,"us","-1","2006-07-15","Russia",1,0,1,80,1,327,20,400,1,0,0,0,0,0,0,1.38e-14,0.0004629873144,1.86795552,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2458",2006,"Conflict Prevention","2006-217","""We have made substantial progress since Gleneagles. Our key steps over the next year include: continuing, in cooperation with the EU, UN and other partners, to assist the AU and African sub-regional organisations in further developing the African Standby Force including transportation and logistics support arrangements""",0.444444444,"russia","0","2006-07-15","Russia",1,1,0,16,1,26,2,4,0,0,1,1,0,0,0,9.9e-16,6.920189125e-05,8.554944957,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2459",2006,"Climate Change","2006-99","""A comprehensive approach within the international community to energy saving, energy efficiency and the extension of relevant efforts, including sharing best practices, to the entire energy value chain are important in this respect. For this purpose, we shall undertake to: consider national goals for reducing energy intensity of economic development to be reported by the end of the year""",0.333333333,"uk","1","2006-07-15","Russia",1,0,1,80,1,327,20,400,0,0,0,1,0,0,0,2.71e-15,0.0004459969757,2.035550362,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2460",2006,"Climate Change","2006-62","environmentally sound development and use of energy, and deployment and transfer of clean energy technologies which help to tackle climate change;",0.222222222,"uk","1","2006-07-15","Russia",1,0,1,80,1,327,20,400,0,0,0,0,0,0,0,2.71e-15,0.0004459969757,2.035550362,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2461",2006,"Health","2006-36","""We will also support the 3, 2006-2015, which aims to cut
TB deaths in half by the year 2015 compared to 1990 levels, saving some 14 million lives over ten years, and call upon all donors and stakeholders to contribute to its effective implementation.""",0.222222222,"germany","0","2006-07-15","Russia",1,1,0,78,1,410,60,3600,0,0,0,1,1,1,0,2.99e-15,0.0003632344774,3.933610331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2462",2006,"Climate Change","2006-162","""We reaffirm our intention to deliver on commitments made in Gleneagles in order to meet our shared and multiple objectives of reducing greenhouse gas emissions, improving the global environment, enhancing energy security and cutting air pollution in conjunction with our vigorous efforts to reduce poverty.""",0.777777778,"us","1","2006-07-15","Russia",1,0,1,80,1,327,20,400,1,0,0,0,0,0,0,1.38e-14,0.0004629873144,1.86795552,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2463",2006,"Development","2006-226","We have made substantial progress since Gleneagles. Our key steps over the next year include: ""ensuring the full implementation and financing of the Multilateral Debt Relief Initiative (MDRI) according to our commitments made at Gleneagles and on a fair burden-share basis, and preserving long-term debt sustainability through the implementation of the IMF/World Bank debt sustainability framework for low-income countries; and""",0.888888889,"canada","1","2006-07-15","Russia",0,0,0,NA,0,701,31,961,1,0,0,1,0,0,0,1.32e-15,0.0004038586996,3.118693069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2464",2006,"Regional Security","2006-307","""We will support the economic and humanitarian needs of the Lebanese people, including the convening at the right time of a donors conference.""",1,"japan","1","2006-07-15","Russia",1,1,0,16,1,213,2,4,0,0,0,0,0,0,0,4.53e-15,0.0003543398896,1.355753419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2465",2006,"Regional Security","2006-307","""We will support the economic and humanitarian needs of the Lebanese people, including the convening at the right time of a donors conference.""",1,"france","1","2006-07-15","Russia",1,1,0,16,1,213,2,4,0,0,0,0,0,0,0,NA,0.0003644362344,1.737523986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2466",2006,"Climate Change","2006-165","With respect to climate change, we reaffirm our shared commitment under the UNFCCC and its related mechanisms. ",0,"uk","1","2006-07-15","Russia",1,0,1,80,1,327,20,400,1,0,0,0,0,0,0,2.71e-15,0.0004459969757,2.035550362,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2467",2007,"Nonproliferation","2007-277","""We reaffirm our support to the early commencement of negotiations on a Fissile Material Cut-Off Treaty.""",0.111111111,"uk","0","2007-06-06","Germany",2,1,1,7,1,309,28,784,0,0,0,0,0,0,0,3.1e-15,0.000505668266,1.63605844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2468",2007,"Nonproliferation","2007-293","""In this regard we remain committed to implementing the Hague Code of Conduct against Ballistic Missile Proliferation and call upon other subscribing States to follow suit.""",0.555555556,"germany","0","2007-06-06","Germany",2,1,1,7,1,309,28,784,1,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2469",2007,"Energy","2007-65","""To this end, we will promote the appropriate policy approaches and
instruments, including inter alia economic incentives and sound fiscal policies, minimum standards for energy efficiency, sound and ambitious energy performance labelling, information campaigns aimed at consumers and industry that enhance national awareness, sector-based voluntary commitments agreed with industry,
investment in research and development and guidelines for public procurement.""",0.888888889,"germany","1","2007-06-06","Germany",1,0,1,1,1,458,41,1681,0,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2470",2007,"Energy","2007-90","""We will make efforts to integrate renewables into the power grid,""",0.777777778,"germany","1","2007-06-06","Germany",1,0,1,1,1,458,41,1681,1,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2471",2007,"Education","2007-202","""The G8 will continue to work with partners and other donors to meet shortfalls in all FTI endorsed countries, estimated by the FTI Secretariat at around US$ 500 million for 2007.""",0.444444444,"uk","1","2007-06-06","Germany",0,0,0,NA,0,97,5,25,1,0,0,1,1,1,0,3.1e-15,0.000505668266,1.63605844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2472",2007,"Terrorism","2007-314","""Furthermore, we aim to improve passenger screening programs and
techniques, port facility security audits, security management systems and transportation security clearance programs.""",0.222222222,"russia","1","2007-06-06","Germany",0,0,0,NA,0,377,29,841,0,0,0,0,0,0,0,1.3e-15,9.101255049e-05,8.685760611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2473",2007,"Nonproliferation","2007-288 (SS)","We remain united in our commitment to resolve the proliferation concerns posed by Iran's nuclear programme.",0.555555556,"germany","1","2007-06-06","Germany",2,1,1,7,1,309,28,784,1,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2474",2007,"Energy","2007-90","""We will make efforts to integrate renewables into the power grid,""",0.777777778,"uk","1","2007-06-06","Germany",1,0,1,1,1,458,41,1681,1,0,0,0,0,0,0,3.1e-15,0.000505668266,1.63605844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2475",2007,"Development","2007-103","""To this end we will build capacity for good governance of mineral resources consistent with social and environmental standards and sound commercial practices by reducing barriers to investment and trade, through the provision of financial, technical and capacity building support to developing countries for the mining, processing and trading of minerals.""",0.111111111,"germany","0","2007-06-06","Germany",1,1,0,72,1,701,48,2304,0,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2476",2007,"Trade","2007-326 (SS)","In this spirit, we pledge to work with a high level of ambition in all areas of the DDA and call on all WTO members to demonstrate constructive flexibility to bring these negotiations to a prompt successful conclusion. ",0.444444444,"italy","0","2007-06-06","Germany",0,0,0,NA,0,338,6,36,0,0,0,0,0,0,0,2.21e-15,0.0003782266524,0.975922133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2477",2007,"Development","2007-144","""They also include increasing, compared to 2004, with other donors, ODA to Africa by US$ 25 billion a year by 2010.""",0.444444444,"russia","1","2007-06-06","Germany",1,1,0,72,1,701,48,2304,NA,0,0,1,1,1,0,1.3e-15,9.101255049e-05,8.685760611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2478",2007,"Crime and Corruption","2007-21","""In partnership with certain developing countries we agree to launch technical assistance pilot plans with a view to building the capacity necessary to combat trade in counterfeited and pirated goods to strengthen intellectual property enforcement.""",0.333333333,"canada","0","2007-06-06","Germany",1,1,0,75,1,293,28,784,0,0,0,0,0,0,0,1.46e-15,0.0004454304104,5.835793375,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2479",2007,"Development","2007-103","""To this end we will build capacity for good governance of mineral resources consistent with social and environmental standards and sound commercial practices by reducing barriers to investment and trade, through the provision of financial, technical and capacity building support to developing countries for the mining, processing and trading of minerals.""",0.111111111,"uk","0","2007-06-06","Germany",1,1,0,72,1,701,48,2304,0,0,0,0,0,0,0,3.1e-15,0.000505668266,1.63605844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2480",2007,"Terrorism","2007-314","""Furthermore, we aim to improve passenger screening programs and
techniques, port facility security audits, security management systems and transportation security clearance programs.""",0.222222222,"france","0","2007-06-06","Germany",0,0,0,NA,0,377,29,841,0,0,0,0,0,0,0,NA,0.0004150843399,1.792993391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2481",2007,"Crime and Corruption","2007-21","""In partnership with certain developing countries we agree to launch technical assistance pilot plans with a view to building the capacity necessary to combat trade in counterfeited and pirated goods to strengthen intellectual property enforcement.""",0.333333333,"us","1","2007-06-06","Germany",1,1,0,75,1,293,28,784,0,0,0,0,0,0,0,1.45e-14,0.000479759677,0.911865595,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2482",2007,"Trade","2007-328","""Report on the G8 Global Partnership: We reaffirm our commitment to the Global Partnership against the Proliferation of Weapons and Materials of Mass Destruction as set out in the 2002 Kananaskis G8 Summit documents.""",0.555555556,"italy","0","2007-06-06","Germany",0,0,0,NA,0,338,6,36,0,1,0,1,1,0,0,2.21e-15,0.0003782266524,0.975922133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2483",2007,"Terrorism","2007-318","""We commend the efforts of the Financial Action Task Force (FATF) and reaffirm our commitment to implement and promote internationally its 40 Recommendations on Money Laundering and nine Special Recommendations on Terror Finance.""",0.777777778,"eu","1","2007-06-06","Germany",0,0,0,NA,0,377,29,841,0,0,0,0,0,0,0,1.47e-14,0.0003355163505,2.806563539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2484",2007,"Health","2007-264","""We will work with African states to address the different causes of this lack of human resource capacity within the health sector, including working conditions and salaries with the aim of recruiting, training and retaining additional health workers.""",0.666666667,"france","1","2007-06-06","Germany",0,0,0,NA,0,410,42,1764,1,0,0,0,0,0,0,NA,0.0004150843399,1.792993391,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2485",2007,"Health","2007-264","""We will work with African states to address the different causes of this lack of human resource capacity within the health sector, including working conditions and salaries with the aim of recruiting, training and retaining additional health workers.""",0.666666667,"eu","0","2007-06-06","Germany",0,0,0,NA,0,410,42,1764,1,0,0,0,0,0,0,1.47e-14,0.0003355163505,2.806563539,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2486",2007,"Nonproliferation","2007-277","""We reaffirm our support to the early commencement of negotiations on a Fissile Material Cut-Off Treaty.""",0.111111111,"germany","1","2007-06-06","Germany",2,1,1,7,1,309,28,784,0,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2487",2007,"Terrorism","2007-318","""We commend the efforts of the Financial Action Task Force (FATF) and reaffirm our commitment to implement and promote internationally its 40 Recommendations on Money Laundering and nine Special Recommendations on Terror Finance.""",0.777777778,"russia","1","2007-06-06","Germany",0,0,0,NA,0,377,29,841,0,0,0,0,0,0,0,1.3e-15,9.101255049e-05,8.685760611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2488",2007,"Development","2007-144","""They also include increasing, compared to 2004, with other donors, ODA to Africa by US$ 25 billion a year by 2010.""",0.444444444,"germany","1","2007-06-06","Germany",1,1,0,72,1,701,48,2304,NA,0,0,1,1,1,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2489",2007,"Trade","2007-326 (SS)","In this spirit, we pledge to work with a high level of ambition in all areas of the DDA and call on all WTO members to demonstrate constructive flexibility to bring these negotiations to a prompt successful conclusion. ",0.444444444,"us","0","2007-06-06","Germany",0,0,0,NA,0,338,6,36,0,0,0,0,0,0,0,1.45e-14,0.000479759677,0.911865595,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2490",2007,"Development","2007-144","""They also include increasing, compared to 2004, with other donors, ODA to Africa by US$ 25 billion a year by 2010.""",0.444444444,"uk","1","2007-06-06","Germany",1,1,0,72,1,701,48,2304,NA,0,0,1,1,1,0,3.1e-15,0.000505668266,1.63605844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2491",2007,"Trade","2007-328","""Report on the G8 Global Partnership: We reaffirm our commitment to the Global Partnership against the Proliferation of Weapons and Materials of Mass Destruction as set out in the 2002 Kananaskis G8 Summit documents.""",0.555555556,"us","1","2007-06-06","Germany",0,0,0,NA,0,338,6,36,0,1,0,1,1,0,0,1.45e-14,0.000479759677,0.911865595,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2492",2007,"Trade","2007-326 (SS)","In this spirit, we pledge to work with a high level of ambition in all areas of the DDA and call on all WTO members to demonstrate constructive flexibility to bring these negotiations to a prompt successful conclusion. ",0.444444444,"uk","1","2007-06-06","Germany",0,0,0,NA,0,338,6,36,0,0,0,0,0,0,0,3.1e-15,0.000505668266,1.63605844,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2493",2007,"Nonproliferation","2007-329","""We reaffirm our commitment to support priority projects under this initiative, initially in Russia.""",0.222222222,"italy","0","2007-06-06","Germany",2,1,1,7,1,309,28,784,0,0,0,0,0,0,0,2.21e-15,0.0003782266524,0.975922133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2494",2007,"Terrorism","2007-318","""We commend the efforts of the Financial Action Task Force (FATF) and reaffirm our commitment to implement and promote internationally its 40 Recommendations on Money Laundering and nine Special Recommendations on Terror Finance.""",0.777777778,"germany","0","2007-06-06","Germany",0,0,0,NA,0,377,29,841,0,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2495",2007,"Development","2007-183","""[This partnership should help us work together more effectively with a variety of new and existing initiatives such as:] developing a regional Micro Small and Medium Enterprises Investment Fund (REGMIFA) as an instrument to mobilize resources to refinance medium- and long-term investment credits for smaller enterprises and to microfinance institutions.""",0.333333333,"germany","1","2007-06-06","Germany",1,1,0,72,1,701,48,2304,0,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2496",2007,"Energy","2007-65","""To this end, we will promote the appropriate policy approaches and
instruments, including inter alia economic incentives and sound fiscal policies, minimum standards for energy efficiency, sound and ambitious energy performance labelling, information campaigns aimed at consumers and industry that enhance national awareness, sector-based voluntary commitments agreed with industry,
investment in research and development and guidelines for public procurement.""",0.888888889,"uk","1","2007-06-06","Germany",1,0,1,1,1,458,41,1681,0,0,0,0,0,0,0,3.1e-15,0.000505668266,1.63605844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2497",2007,"Trade","2007-326 (SS)","In this spirit, we pledge to work with a high level of ambition in all areas of the DDA and call on all WTO members to demonstrate constructive flexibility to bring these negotiations to a prompt successful conclusion. ",0.444444444,"germany","1","2007-06-06","Germany",0,0,0,NA,0,338,6,36,0,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2498",2007,"Climate Change","2007-36","""We have urgently to develop, deploy and foster the use of sustainable, less carbon intensive, clean energy and climate-friendly technologies in all areas of energy production and use.""",0.444444444,"france","0","2007-06-06","Germany",1,1,0,83,1,327,34,1156,0,0,0,0,0,0,0,NA,0.0004150843399,1.792993391,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2499",2007,"Regional Security","2007-295","""We reiterate our commitment to continue to provide humanitarian assistance and will undertake, in coordination with the African Union and the United Nations, to identify options for improving humanitarian access.""",0.777777778,"germany","1","2007-06-06","Germany",2,1,1,7,1,213,20,400,1,0,1,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2500",2007,"Energy","2007-90","""We will make efforts to integrate renewables into the power grid,""",0.777777778,"italy","1","2007-06-06","Germany",1,0,1,1,1,458,41,1681,1,0,0,0,0,0,0,2.21e-15,0.0003782266524,0.975922133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2501",2007,"Terrorism","2007-314","""Furthermore, we aim to improve passenger screening programs and
techniques, port facility security audits, security management systems and transportation security clearance programs.""",0.222222222,"germany","0","2007-06-06","Germany",0,0,0,NA,0,377,29,841,0,0,0,0,0,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2502",2007,"Health","2007-233","""The G8 will take concrete steps to support education programs especially for girls, to promote knowledge about sexuality and reproductive health and the prevention of sexually transmitted infections.""",0.333333333,"canada","1","2007-06-06","Germany",0,0,0,NA,0,410,42,1764,0,0,0,0,0,0,0,1.46e-15,0.0004454304104,5.835793375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2503",2007,"Trade","2007-328","""Report on the G8 Global Partnership: We reaffirm our commitment to the Global Partnership against the Proliferation of Weapons and Materials of Mass Destruction as set out in the 2002 Kananaskis G8 Summit documents.""",0.555555556,"uk","1","2007-06-06","Germany",0,0,0,NA,0,338,6,36,0,1,0,1,1,0,0,3.1e-15,0.000505668266,1.63605844,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2504",2007,"Development","2007-143","""These include the historic multilateral debt relief of up to US$ 60 billion, the implementation of which is now well underway.""",0.333333333,"russia","0","2007-06-06","Germany",1,1,0,72,1,701,48,2304,1,0,0,0,0,1,0,1.3e-15,9.101255049e-05,8.685760611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2505",2007,"Energy","2007-30","Will prepare national reports, with the assistance of the IEA, evaluating G8 member states’ efforts to adhere to those principles for delivery at the 2008 G8 Summit",0.555555556,"uk","1","2007-06-06","Germany",1,0,1,1,1,458,41,1681,1,1,0,1,1,0,0,3.1e-15,0.000505668266,1.63605844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2506",2007,"Nonproliferation","2007-288 (SS)","We remain united in our commitment to resolve the proliferation concerns posed by Iran's nuclear programme.",0.555555556,"italy","-1","2007-06-06","Germany",2,1,1,7,1,309,28,784,1,0,0,0,0,0,0,2.21e-15,0.0003782266524,0.975922133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2507",2007,"Education","2007-202","""The G8 will continue to work with partners and other donors to meet shortfalls in all FTI endorsed countries, estimated by the FTI Secretariat at around US$ 500 million for 2007.""",0.444444444,"italy","0","2007-06-06","Germany",0,0,0,NA,0,97,5,25,1,0,0,1,1,1,0,2.21e-15,0.0003782266524,0.975922133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2508",2007,"Development","2007-183","""[This partnership should help us work together more effectively with a variety of new and existing initiatives such as:] developing a regional Micro Small and Medium Enterprises Investment Fund (REGMIFA) as an instrument to mobilize resources to refinance medium- and long-term investment credits for smaller enterprises and to microfinance institutions.""",0.333333333,"france","1","2007-06-06","Germany",1,1,0,72,1,701,48,2304,0,0,0,0,0,0,0,NA,0.0004150843399,1.792993391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2509",2007,"Development","2007-143","""These include the historic multilateral debt relief of up to US$ 60 billion, the implementation of which is now well underway.""",0.333333333,"france","0","2007-06-06","Germany",1,1,0,72,1,701,48,2304,1,0,0,0,0,1,0,NA,0.0004150843399,1.792993391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2510",2007,"Climate Change","2007-28","To this end, we are committed to the further development of the international regime to combat climate change, especially in the run up to the UN Climate Change Conference in Indonesia at the end of this year. ",0.222222222,"eu","1","2007-06-06","Germany",1,1,0,83,1,327,34,1156,1,0,1,1,0,0,0,1.47e-14,0.0003355163505,2.806563539,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2511",2007,"Development","2007-183","""[This partnership should help us work together more effectively with a variety of new and existing initiatives such as:] developing a regional Micro Small and Medium Enterprises Investment Fund (REGMIFA) as an instrument to mobilize resources to refinance medium- and long-term investment credits for smaller enterprises and to microfinance institutions.""",0.333333333,"uk","1","2007-06-06","Germany",1,1,0,72,1,701,48,2304,0,0,0,0,0,0,0,3.1e-15,0.000505668266,1.63605844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512",2007,"Energy","2007-30","Will prepare national reports, with the assistance of the IEA, evaluating G8 member states’ efforts to adhere to those principles for delivery at the 2008 G8 Summit",0.555555556,"germany","0","2007-06-06","Germany",1,0,1,1,1,458,41,1681,1,1,0,1,1,0,0,3.42e-15,0.000415872129,3.114245883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2513",2007,"Climate Change","2007-44","We are determined to assist in reducing emissions from deforestation, especially in developing countries.",0.555555556,"eu","1","2007-06-06","Germany",1,1,0,83,1,327,34,1156,1,0,0,0,0,0,0,1.47e-14,0.0003355163505,2.806563539,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2514",2007,"Nonproliferation","2007-288 (SS)","We remain united in our commitment to resolve the proliferation concerns posed by Iran's nuclear programme.",0.555555556,"uk","1","2007-06-06","Germany",2,1,1,7,1,309,28,784,1,0,0,0,0,0,0,3.1e-15,0.000505668266,1.63605844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2515",2007,"Health","2007-227","""[We recognize that the level of demand to the Global Fund to fight AIDS, Tuberculosis and Malaria (GFATM) will increase substantially in the future as has been projected by the GFATM Board. In this regard, noting the conclusions of the April meeting of the GFATM Board, which estimated an additional demand approximately of US$ 6 billion by 2010 which might possibly reach US$ 8 billion,] G8 members pledge to work with other donors to replenish the GFATM and to provide long-term predictable funding based on ambitious, but realistic demand-driven targets.""",0.666666667,"japan","1","2007-06-06","Germany",0,0,0,NA,0,410,42,1764,1,0,0,1,1,1,0,4.52e-15,0.0003527522843,1.537441316,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2516",2007,"Nonproliferation","2007-293","""In this regard we remain committed to implementing the Hague Code of Conduct against Ballistic Missile Proliferation and call upon other subscribing States to follow suit.""",0.555555556,"canada","1","2007-06-06","Germany",2,1,1,7,1,309,28,784,1,0,0,0,0,0,0,1.46e-15,0.0004454304104,5.835793375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2517",2007,"Health","2007-246","""The G8 reaffirm their commitment to scaling up towards “universal access” to comprehensive HIV prevention, treatment and care by 2010 and recognise the significant progress made by countries on target setting and planning, notably concerning enhanced availability of affordable antiretroviral treatment.""",1,"france","1","2007-06-06","Germany",0,0,0,NA,0,410,42,1764,1,0,0,1,1,0,0,NA,0.0004150843399,1.792993391,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
